event_id,event_name,date,city,region,nation,event_link,venue,attendance,latitude,longitude
226,UFC 157: Rousey vs Carmouche,2013-02-23,Anaheim,California,USA,http://ufcstats.com/event-details/09c44b317c98bf96,Honda Center,13257.0,33.807778,-117.876667
225,UFC on FUEL TV: Barao vs McDonald,2013-02-16,London,England,United Kingdom,http://ufcstats.com/event-details/4679a38cced7c64a,Wembley Arena,10349.0,51.559406,-0.284613
224,UFC 156: Aldo vs Edgar,2013-02-02,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/601cf40c09090853,Mandalay Bay Events Center,10275.0,36.090678,-115.178981
223,UFC on FOX: Johnson vs Dodson,2013-01-26,Chicago,Illinois,USA,http://ufcstats.com/event-details/738acab0c6934dd8,United Center,16091.0,41.880556,-87.674167
222,UFC on FX: Belfort vs Bisping,2013-01-19,Sao Paulo,Sao Paulo,Brazil,http://ufcstats.com/event-details/56f4b81ec4db61af,Ginásio do Ibirapuera,9116.0,-23.577721,-46.656048
221,UFC 155: Dos Santos vs Velasquez II,2012-12-29,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/c6e6926a81adcd00,MGM Grand Garden Arena,13561.0,36.10483105,-115.16856889248174
220,The Ultimate Fighter: Team Carwin vs. Team Nelson Finale,2012-12-15,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/c6da1c24fe473418,Hard Rock Hotel and Casino,2500.0,36.16536205,-95.76543831451112
219,UFC on FX: Sotiropoulos vs Pearson,2012-12-14,Gold Coast,Queensland,Australia,http://ufcstats.com/event-details/e8c170a64dc920ac,Gold Coast Convention and Exhibition Centre,5133.0,-28.0279,153.4286
218,UFC on FOX: Henderson vs Diaz,2012-12-08,Seattle,Washington,USA,http://ufcstats.com/event-details/d1e6a6536ee62517,Climate Pledge Arena,14387.0,47.622,-122.354
217,UFC 154: St-Pierre vs Condit,2012-11-17,Montreal,Quebec,Canada,http://ufcstats.com/event-details/d41937647eae9a34,Bell Centre,17249.0,45.496111,-73.569444
216,UFC Macao: Franklin vs Le,2012-11-10,Macau,Macau,China,http://ufcstats.com/event-details/319fa1bd3176bded,Cotai Arena,8415.0,22.1477,113.559
215,UFC 153: Silva vs Bonnar,2012-10-13,Rio de Janeiro,Rio de Janeiro,Brazil,http://ufcstats.com/event-details/96d173b7f92aa520,Farmasi Arena,16844.0,-22.975278,-43.390278
214,UFC on FX: Browne vs Bigfoot,2012-10-05,Minneapolis,Minnesota,USA,http://ufcstats.com/event-details/6a0b80a24f22e152,Target Center,7049.0,44.979444,-93.276111
213,UFC on FUEL TV: Struve vs Miocic,2012-09-29,Nottingham,England,United Kingdom,http://ufcstats.com/event-details/6cbb7661c3258617,Motorpoint Arena,7241.0,52.952778,-1.139444
212,UFC 152: Jones vs Belfort,2012-09-22,Toronto,Ontario,Canada,http://ufcstats.com/event-details/53e533db1b8e9712,Scotiabank Arena,16800.0,43.643333,-79.379167
211,UFC 150: Henderson vs Edgar II,2012-08-11,Denver,Colorado,USA,http://ufcstats.com/event-details/3c48019bc387b80c,Ball Arena,13027.0,39.7486838,-105.00754401780362
210,UFC on FOX: Shogun vs Vera,2012-08-04,Los Angeles,California,USA,http://ufcstats.com/event-details/f62850b3c7480db9,Crypto.com Arena,16080.0,34.043056,-118.267222
209,UFC 149: Faber vs Barao,2012-07-21,Calgary,Alberta,Canada,http://ufcstats.com/event-details/abbc4fc02e0d84b3,Scotiabank Saddledome,16089.0,51.0375,-114.051944
208,UFC on FUEL TV: Munoz vs Weidman,2012-07-11,San Jose,California,USA,http://ufcstats.com/event-details/d3b5ad3b15a64a18,SAP Center,4250.0,37.332778,-121.901111
207,UFC 148: Silva vs Sonnen 2,2012-07-07,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/e8efeb9cf33b1941,MGM Grand Garden Arena,15104.0,36.10483105,-115.16856889248174
206,UFC 147: Silva vs Franklin 2,2012-06-23,Belo Horizonte,Minas Gerais,Brazil,http://ufcstats.com/event-details/3da19339ee7051d5,Mineirinho Arena,16643.0,-19.861944,-43.9725
205,UFC on FX: Maynard vs Guida,2012-06-22,Atlantic City,New Jersey,USA,http://ufcstats.com/event-details/505934897b8b4824,Revel Casino Hotel,4652.0,39.3628,-74.4158
204,UFC on FX: Johnson vs McCall,2012-06-08,Sunrise,Florida,USA,http://ufcstats.com/event-details/49590e0508b2c19f,Amerant Bank Arena,6635.0,26.158333,-80.325556
203,The Ultimate Fighter: Live Finale,2012-06-01,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/96087e90d900f0ef,Palms Casino Resort,1628.0,36.114444,-115.195
202,UFC 146: Dos Santos vs Mir,2012-05-26,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/4985113c0928aa62,MGM Grand Garden Arena,14674.0,36.10483105,-115.16856889248174
201,UFC on FUEL TV: Korean Zombie vs Poirier,2012-05-15,Fairfax,Virginia,USA,http://ufcstats.com/event-details/8caca5857ce0e30b,EagleBank Arena,6668.0,38.827,-77.31
200,UFC on FOX: Diaz vs Miller,2012-05-05,East Rutherford,New Jersey,USA,http://ufcstats.com/event-details/5898357a45a73674,Meadowlands Arena,10788.0,40.811667,-74.0675
199,UFC 145: Jones vs Evans,2012-04-21,Atlanta,Georgia,USA,http://ufcstats.com/event-details/155bfc7ed36622df,Philips Arena,15545.0,33.757222,-84.396389
198,UFC on FUEL TV: Gustafsson vs Silva,2012-04-14,Stockholm,Stockholm,Sweden,http://ufcstats.com/event-details/21f2974fd08085e3,Avicii Arena,15428.0,59.2936201,18.08321318271297
197,UFC on FX: Alves vs Kampmann,2012-03-02,Sydney,New South Wales,Australia,http://ufcstats.com/event-details/b5ea750025697880,Qudos Bank Arena,14537.0,-33.85,151.066667
196,UFC 144: Edgar vs Henderson,2012-02-25,Saitama,Saitama,Japan,http://ufcstats.com/event-details/8377c5572cb356f3,Saitama Super Arena,21000.0,35.8951196,139.63075300618382
195,UFC on FUEL TV: Sanchez vs Ellenberger,2012-02-15,Omaha,Nebraska,USA,http://ufcstats.com/event-details/0a97691039c4bbfb,Omaha Civic Auditorium,6283.0,41.261667,-95.94
194,UFC 143: Diaz vs Condit,2012-02-04,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/df2cf66d8c0123db,Mandalay Bay Events Center,9015.0,36.090678,-115.178981
193,UFC on FOX: Evans vs Davis,2012-01-28,Chicago,Illinois,USA,http://ufcstats.com/event-details/c3c23c99477c041b,United Center,16963.0,41.880556,-87.674167
192,UFC on FX: Guillard vs Miller,2012-01-20,Nashville,Tennessee,USA,http://ufcstats.com/event-details/4d74641fac830182,Bridgestone Arena,7728.0,36.159167,-86.778611
191,UFC 142: Aldo vs Mendes,2012-01-14,Rio de Janeiro,Rio de Janeiro,Brazil,http://ufcstats.com/event-details/18524b46c570730b,HSBC Arena,10605.0,-22.975278,-43.390278
190,UFC 141: Lesnar vs Overeem,2011-12-30,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/91720876db0ee468,MGM Grand Garden Arena,13793.0,36.10483105,-115.16856889248174
189,UFC 140: Jones vs Machida,2011-12-10,Toronto,Ontario,Canada,http://ufcstats.com/event-details/6d7886b094b471ac,Scotiabank Arena,18303.0,43.643333,-79.379167
188,The Ultimate Fighter: Team Bisping vs Team Miller Finale,2011-12-03,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/1f5f75658551f2d3,Palms Casino Resort,1909.0,36.114444,-115.195
187,UFC 139: Shogun vs Henderson,2011-11-19,San Jose,California,USA,http://ufcstats.com/event-details/0ec821423baa26bd,SAP Center,13832.0,37.332778,-121.901111
186,UFC on FOX: Velasquez vs Dos Santos,2011-11-12,Anaheim,California,USA,http://ufcstats.com/event-details/1c061eb6e29eaa0a,Honda Center,11607.0,33.807778,-117.876667
185,UFC 138: Leben vs Munoz,2011-11-05,Birmingham,England,United Kingdom,http://ufcstats.com/event-details/e780ccc79a209985,LG Arena,10823.0,52.453333,-1.719444
184,UFC 137: Penn vs Diaz,2011-10-29,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/8788beb528894f33,Mandalay Bay Events Center,10313.0,36.090678,-115.178981
183,UFC 136: Edgar vs Maynard 3,2011-10-08,Houston,Texas,USA,http://ufcstats.com/event-details/7d5b12de1625984e,Toyota Center,16164.0,29.750833,-95.362222
182,UFC Live: Cruz vs Johnson,2011-10-01,Washington,DC,USA,http://ufcstats.com/event-details/44f9c777fed7ca03,Capital One Arena,9380.0,38.898056,-77.020833
181,UFC 135: Jones vs Rampage,2011-09-24,Denver,Colorado,USA,http://ufcstats.com/event-details/73ef22f25d0f70e2,Pepsi Center,16344.0,39.7486838,-105.00754401780362
180,UFC Fight Night: Shields vs Ellenberger,2011-09-17,New Orleans,Louisiana,USA,http://ufcstats.com/event-details/1ffc38f67785797b,Ernest N. Morial Convention Center,7112.0,29.9395386,-90.06318253210787
179,UFC 134: Silva vs Okami,2011-08-27,Rio de Janeiro,Rio de Janeiro,Brazil,http://ufcstats.com/event-details/18968f97ad34f15c,HSBC Arena,14000.0,-22.975278,-43.390278
178,UFC Live: Hardy vs Lytle,2011-08-14,Milwaukee,Wisconsin,USA,http://ufcstats.com/event-details/4c8d6fde2dde07c4,Bradley Center,6751.0,43.043611,-87.916944
177,UFC 133: Evans vs Ortiz 2,2011-08-06,Philadelphia,Pennsylvania,USA,http://ufcstats.com/event-details/f1f9e48a0d150757,Wells Fargo Center,11583.0,39.901111,-75.171944
176,UFC 132: Cruz vs Faber,2011-07-02,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/83fd97284f4bb4a4,MGM Grand Garden Arena,13109.0,36.10483105,-115.16856889248174
175,UFC Live: Kongo vs Barry,2011-06-26,Pittsburgh,Pennsylvania,USA,http://ufcstats.com/event-details/d023ae89a2a4a41e,Consol Energy Center,7792.0,40.439444,-79.989167
174,UFC 131: Dos Santos vs Carwin,2011-06-11,Vancouver,British Columbia,Canada,http://ufcstats.com/event-details/aac5ac38148f0528,Rogers Arena,14685.0,49.277778,-123.108889
173,The Ultimate Fighter: Team Lesnar vs Team dos Santos Finale,2011-06-04,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/3ba3b5cc94498437,Palms Casino Resort,2053.0,36.114444,-115.195
172,UFC 130: Rampage vs Hamill,2011-05-28,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/b732b326c362fb62,MGM Grand Garden Arena,12753.0,36.10483105,-115.16856889248174
171,UFC 129: St-Pierre vs Shields,2011-04-30,Toronto,Ontario,Canada,http://ufcstats.com/event-details/2db7fa8db6bc9632,Rogers Centre,55724.0,43.64165985,-79.38919761915824
170,UFC Fight Night: Nogueira vs Davis,2011-03-26,Seattle,Washington,USA,http://ufcstats.com/event-details/8a59d346dc976a10,Climate Pledge Arena,13741.0,47.622,-122.354
169,UFC 128: Shogun vs Jones,2011-03-19,Newark,New Jersey,USA,http://ufcstats.com/event-details/1411c630ba711b64,Prudential Center,12619.0,40.733611,-74.171111
168,UFC Live: Sanchez vs Kampmann,2011-03-03,Louisville,Kentucky,USA,http://ufcstats.com/event-details/a54fc2d6fc224dc3,KFC Yum! Center,8319.0,38.2575,-85.753889
167,UFC 127: Penn vs Fitch,2011-02-26,Sydney,New South Wales,Australia,http://ufcstats.com/event-details/88a9bc81271ccd89,Qudos Bank Arena,18186.0,-33.85,151.066667
166,UFC 126: Silva vs Belfort,2011-02-05,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/65ddc8a9ac4e8531,Mandalay Bay Events Center,10893.0,36.090678,-115.178981
165,UFC Fight Night: Fight for the Troops 2,2011-01-22,Killeen,Texas,USA,http://ufcstats.com/event-details/282fa667ff9c51ed,Fort Hood,3200.0,31.139722,-97.765833
164,UFC 125: Resolution,2011-01-01,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/d1152823307d7e7c,MGM Grand Garden Arena,12874.0,36.10483105,-115.16856889248174
163,UFC 124: St-Pierre vs Koscheck 2,2010-12-11,Montreal,Quebec,Canada,http://ufcstats.com/event-details/132f860d02953f4c,Bell Centre,23152.0,45.496111,-73.569444
162,The Ultimate Fighter: Team GSP vs Team Koscheck Finale,2010-12-04,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/5d7bdab5e03e3216,Palms Casino Resort,1903.0,36.114444,-115.195
161,UFC 123: Rampage vs Machida,2010-11-20,Auburn Hills,Michigan,USA,http://ufcstats.com/event-details/dd992d569aaebee6,The Palace of Auburn Hills,16404.0,42.696944,-83.245556
160,UFC 122: Marquardt vs Okami,2010-11-13,Oberhausen,North Rhine-Westphalia,Germany,http://ufcstats.com/event-details/0ff11cc094e887bc,Rudolf Weber-Arena,8421.0,51.4900923,6.872448963482385
159,UFC 121: Lesnar vs Velasquez,2010-10-23,Anaheim,California,USA,http://ufcstats.com/event-details/afdb76fbd86f6d11,Honda Center,14856.0,33.807778,-117.876667
158,UFC 120: Bisping vs Akiyama,2010-10-16,London,England,United Kingdom,http://ufcstats.com/event-details/d512d9f204059f57,The O2 Arena,17133.0,51.5029,0.0032
157,UFC 119: Mir vs Cro Cop,2010-09-25,Indianapolis,Indiana,USA,http://ufcstats.com/event-details/ad32471f01e7b1a5,Conseco Fieldhouse,15811.0,39.763889,-86.155556
156,UFC Fight Night: Marquardt vs Palhares,2010-09-15,Austin,Texas,USA,http://ufcstats.com/event-details/acff437707625fc7,Frank Erwin Center,7724.0,30.277,-97.7322
155,UFC 118: Edgar vs Penn 2,2010-08-28,Boston,Massachusetts,USA,http://ufcstats.com/event-details/054defd5420a551f,TD Garden,14168.0,42.366303,-71.062228
154,UFC 117: Silva vs Sonnen,2010-08-07,Oakland,California,USA,http://ufcstats.com/event-details/2f3f12002564bb55,Oracle Arena,12971.0,37.750278,-122.203056
153,UFC Live: Jones vs Matyushenko,2010-08-01,San Diego,California,USA,http://ufcstats.com/event-details/f12f979b657ab876,Pechanga Arena,8132.0,32.755278,-117.212222
152,UFC 116: Lesnar vs Carwin,2010-07-03,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/140745cbbcb023ac,MGM Grand Garden Arena,12740.0,36.10483105,-115.16856889248174
151,The Ultimate Fighter: Team Liddell vs Team Ortiz Finale,2010-06-19,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/9bcf8603ceb25680,Palms Casino Resort,1708.0,36.114444,-115.195
150,UFC 115: Liddell vs Franklin,2010-06-12,Vancouver,British Columbia,Canada,http://ufcstats.com/event-details/cfb65863d5099327,General Motors Place,17669.0,49.277778,-123.108889
149,UFC 114: Rampage vs Evans,2010-05-29,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/bfc2fc38a0e20211,MGM Grand Garden Arena,14996.0,36.10483105,-115.16856889248174
148,UFC 113: Machida vs Shogun 2,2010-05-08,Montreal,Quebec,Canada,http://ufcstats.com/event-details/d0c29452d3272603,Bell Centre,17647.0,45.496111,-73.569444
147,UFC 112: Invincible,2010-04-10,Abu Dhabi,Abu Dhabi,United Arab Emirates,http://ufcstats.com/event-details/24b033b3daf1c9df,"Concert Arena,Yas Island",11008.0,24.5,54.6
146,UFC Fight Night: Florian vs Gomi,2010-03-31,Charlotte,North Carolina,USA,http://ufcstats.com/event-details/3ed134d85dfbd7b4,Bojangles Coliseum,7700.0,35.2050177,-80.79517066670405
145,UFC 111: St-Pierre vs Hardy,2010-03-27,Newark,New Jersey,USA,http://ufcstats.com/event-details/c80095f6092271a7,Prudential Center,17000.0,40.733611,-74.171111
144,UFC Live: Vera vs Jones,2010-03-21,Broomfield,Colorado,USA,http://ufcstats.com/event-details/3795fca327cbcf23,1stBank Center,6443.0,39.9045118,-105.08541655718352
143,UFC 110: Nogueira vs Velasquez,2010-02-20,Sydney,New South Wales,Australia,http://ufcstats.com/event-details/49efbdc6c9f650c4,Qudos Bank Arena,17831.0,-33.85,151.066667
142,UFC 109: Relentless,2010-02-06,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/15edcf67ccf5be84,Mandalay Bay Events Center,10753.0,36.090678,-115.178981
141,UFC Fight Night: Maynard vs Diaz,2010-01-11,Fairfax,Virginia,USA,http://ufcstats.com/event-details/58bc81376286b3d3,Patriot Center,8078.0,38.827,-77.31
140,UFC 108: Evans vs Silva,2010-01-02,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/a6d8bfe9e0c8153b,MGM Grand Garden Arena,13529.0,36.10483105,-115.16856889248174
139,UFC 107: Penn vs Sanchez,2009-12-12,Memphis,Tennessee,USA,http://ufcstats.com/event-details/821cd80aab70d5f9,FedExForum,13896.0,35.138333,-90.050556
138,The Ultimate Fighter: Heavyweights Finale,2009-12-05,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/91d73ee59347ac16,Palms Casino Resort,1791.0,36.114444,-115.195
137,UFC 106: Ortiz vs Griffin 2,2009-11-21,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/84a067c46306a737,Mandalay Bay Events Center,10529.0,36.090678,-115.178981
136,UFC 105: Couture vs Vera,2009-11-14,Manchester,England,United Kingdom,http://ufcstats.com/event-details/fa8b9e6b0c2269f8,Manchester Evening News Arena,16693.0,53.488056,-2.243889
135,UFC 104: Machida vs Shogun,2009-10-24,Los Angeles,California,USA,http://ufcstats.com/event-details/7c0847d3854a95f2,Crypto.com Arena,14892.0,34.043056,-118.267222
134,UFC 103: Franklin vs Belfort,2009-09-19,Dallas,Texas,USA,http://ufcstats.com/event-details/896c322f56b8be5a,American Airlines Center,17428.0,32.790556,-96.810278
133,UFC Fight Night: Diaz vs Guillard,2009-09-16,Oklahoma City,Oklahoma,USA,http://ufcstats.com/event-details/a8ea84cbe1655f0a,Cox Convention Center,9490.0,35.465278,-97.514444
132,UFC 102: Couture vs Nogueira,2009-08-29,Portland,Oregon,USA,http://ufcstats.com/event-details/c6a33ff198aaaeeb,Rose Garden,16088.0,45.531667,-122.666667
131,UFC 101: Declaration,2009-08-08,Philadelphia,Pennsylvania,USA,http://ufcstats.com/event-details/48d1f690b763934c,Wachovia Center,17411.0,39.901111,-75.171944
130,UFC 100,2009-07-11,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/0ee783aa00e468f0,Mandalay Bay Events Center,10871.0,36.090678,-115.178981
129,The Ultimate Fighter: United States vs. United Kingdom Finale,2009-06-20,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/4908c5ee68a50ee5,Palms Casino Resort,2217.0,36.114444,-115.195
128,UFC 99: The Comeback,2009-06-13,Cologne,North Rhine-Westphalia,Germany,http://ufcstats.com/event-details/cb6783c39c01d896,Lanxess Arena,12854.0,50.938497,6.982953
127,UFC 98: Evans vs Machida,2009-05-23,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/c4b6099f0d25f75e,MGM Grand Garden Arena,12606.0,36.10483105,-115.16856889248174
126,UFC 97: Redemption,2009-04-18,Montreal,Quebec,Canada,http://ufcstats.com/event-details/1652f3213655b935,Bell Centre,21451.0,45.496111,-73.569444
125,UFC Fight Night: Condit vs Kampmann,2009-04-01,Nashville,Tennessee,USA,http://ufcstats.com/event-details/04d5718ed2661e8c,Sommet Center,10267.0,36.159167,-86.778611
124,UFC 96: Jackson vs Jardine,2009-03-07,Columbus,Ohio,USA,http://ufcstats.com/event-details/29b5791e51e7e832,Nationwide Arena,17033.0,39.969283,-83.006111
123,UFC 95: Sanchez vs Stevenson,2009-02-21,London,England,United Kingdom,http://ufcstats.com/event-details/7d21de9c6d7c98b2,The O2 Arena,13268.0,51.5029,0.0032
122,UFC Fight Night: Lauzon vs Stephens,2009-02-07,Tampa,Florida,USA,http://ufcstats.com/event-details/d1759b2b7be9be56,USF Sun Dome,7596.0,28.059236,-82.406472
121,UFC 94: St-Pierre vs Penn 2,2009-01-31,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/2a542ee8a8b83559,MGM Grand Garden Arena,14885.0,36.10483105,-115.16856889248174
120,UFC 93: Franklin vs Henderson,2009-01-17,Dublin,Leinster,Ireland,http://ufcstats.com/event-details/68c6cd5287b473a7,3Arena,9369.0,53.3475,-6.228611
119,UFC 92: The Ultimate 2008,2008-12-27,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/23ab42947c1990e3,MGM Grand Garden Arena,14166.0,36.10483105,-115.16856889248174
118,The Ultimate Fighter: Team Nogueira vs. Team Mir Finale,2008-12-13,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/ea398c802d9998ee,Palms Casino Resort,1853.0,36.114444,-115.195
117,UFC Fight Night - Fight for the Troops,2008-12-10,Fayetteville,North Carolina,USA,http://ufcstats.com/event-details/30cd319d39ee689b,Crown Coliseum,8500.0,39.09792615,-84.50444583897394
116,UFC 91: Couture vs Lesnar,2008-11-15,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/a2b06ca02bca14c0,MGM Grand Garden Arena,14272.0,36.10483105,-115.16856889248174
115,UFC 90: Silva vs Cote,2008-10-25,Rosemont,Illinois,USA,http://ufcstats.com/event-details/c670aa48827d6be6,Allstate Arena,15359.0,42.005278,-87.887778
114,UFC 89: Bisping vs Leben,2008-10-18,Birmingham,England,United Kingdom,http://ufcstats.com/event-details/312f47c3d2f83ffa,National Indoor Arena,9515.0,52.479722,-1.915
113,UFC Fight Night: Diaz vs Neer,2008-09-17,Omaha,Nebraska,USA,http://ufcstats.com/event-details/279093302a6f44b3,Omaha Civic Auditorium,9103.0,41.261667,-95.94
112,UFC 88: Breakthrough,2008-09-06,Atlanta,Georgia,USA,http://ufcstats.com/event-details/0db70ca89e1c7374,State Farm Arena,14736.0,33.757222,-84.396389
111,UFC 87: Seek And Destroy,2008-08-09,Minneapolis,Minnesota,USA,http://ufcstats.com/event-details/19ffeb5e3fffd6d5,Target Center,15087.0,44.979444,-93.276111
110,UFC: Silva vs Irvin,2008-07-19,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/46f11d15c0134fe3,Palms Casino Resort,2071.0,36.114444,-115.195
109,UFC 86: Jackson vs Griffin,2008-07-05,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/bf12aca029bfcc47,Mandalay Bay Events Center,10990.0,36.090678,-115.178981
108,The Ultimate Fighter: Team Rampage vs Team Forrest Finale,2008-06-21,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/2299605af59fd309,Palms Casino Resort,1853.0,36.114444,-115.195
107,UFC 85: Bedlam,2008-06-07,London,England,United Kingdom,http://ufcstats.com/event-details/2efbc83a6b9b7f86,The O2 Arena,15327.0,51.5029,0.0032
106,UFC 84: Ill Will,2008-05-24,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/2549d63da9c456cb,MGM Grand Garden Arena,14773.0,36.10483105,-115.16856889248174
105,UFC 83: Serra vs St-Pierre 2,2008-04-19,Montreal,Quebec,Canada,http://ufcstats.com/event-details/ad047e3073a775f3,Bell Centre,21390.0,45.496111,-73.569444
104,UFC Fight Night: Florian vs Lauzon,2008-04-02,Broomfield,Colorado,USA,http://ufcstats.com/event-details/b9e871af730f826c,Broomfield Event Center,6742.0,39.92054,-105.086647
103,UFC 82: Pride of a Champion,2008-03-01,Columbus,Ohio,USA,http://ufcstats.com/event-details/598a58db87b890ee,Nationwide Arena,16431.0,39.969283,-83.006111
102,UFC 81: Breaking Point,2008-02-02,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/597db668b01c442c,Mandalay Bay Events Center,10583.0,36.090678,-115.178981
101,UFC Fight Night: Swick vs Burkman,2008-01-23,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/33e33d51f289d2a1,Palms Casino Resort,1900.0,36.114444,-115.195
100,UFC 80: Rapid Fire,2008-01-19,Newcastle,England,United Kingdom,http://ufcstats.com/event-details/a24e080000fa7a35,Metro Radio Arena,8412.0,54.9639,-1.623333
99,UFC 79: Nemesis,2007-12-29,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/7269329bd87eb479,Mandalay Bay Events Center,11075.0,36.090678,-115.178981
98,The Ultimate Fighter: Team Hughes vs. Team Serra Finale,2007-12-08,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/df85d6ec3493d120,Palms Casino Resort,,36.114444,-115.195
97,UFC 78: Validation,2007-11-17,Newark,New Jersey,USA,http://ufcstats.com/event-details/1d147d4163a6989b,Prudential Center,14071.0,40.733611,-74.171111
96,UFC 77: Hostile Territory,2007-10-20,Cincinnati,Ohio,USA,http://ufcstats.com/event-details/91181b29be041f1c,U.S. Bank Arena,16054.0,39.097778,-84.504444
95,UFC 76: Knockout,2007-09-22,Anaheim,California,USA,http://ufcstats.com/event-details/bad28b7b34f334de,Honda Center,13770.0,33.807778,-117.876667
94,UFC Fight Night: Thomas vs Florian,2007-09-19,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/f341f9551ba744e2,Palms Casino Resort,,36.114444,-115.195
93,UFC 75: Champion vs Champion,2007-09-08,London,England,United Kingdom,http://ufcstats.com/event-details/0aa92558424ced9e,The O2 Arena,16235.0,51.5029,0.0032
92,UFC 74: Respect,2007-08-25,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/a5c53b3ddb31cc7d,Mandalay Bay Events Center,11065.0,36.090678,-115.178981
91,UFC 73: Stacked,2007-07-07,Sacramento,California,USA,http://ufcstats.com/event-details/2a6f8136da1e52c0,ARCO Arena,13183.0,38.649167,-121.518056
90,The Ultimate Fighter: Team Pulver vs. Team Penn Finale,2007-06-23,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/e7ec11096eac0282,Palms Casino Resort,,36.114444,-115.195
89,UFC 72: Victory,2007-06-16,Belfast,Northern Ireland,United Kingdom,http://ufcstats.com/event-details/5ca158b1cc9cb242,The Odyssey,7850.0,51.4922876,-0.0257800214809042
88,UFC Fight Night: Stout vs Fisher,2007-06-12,Hollywood,Florida,USA,http://ufcstats.com/event-details/304fcd812f12c589,Seminole Hard Rock Hotel and Casino,,26.05172755,-80.2112422592151
87,UFC 71: Liddell vs Jackson,2007-05-26,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/2e04a3b4a2011b97,MGM Grand Garden Arena,14728.0,36.10483105,-115.16856889248174
86,UFC 70: Nations Collide,2007-04-21,Manchester,England,United Kingdom,http://ufcstats.com/event-details/4604ab1de9058474,Manchester Evening News Arena,15114.0,53.488056,-2.243889
85,UFC 69: Shootout,2007-04-07,Houston,Texas,USA,http://ufcstats.com/event-details/c1684f00c626f4c0,Toyota Center,15269.0,29.750833,-95.362222
84,UFC Fight Night: Stevenson vs Guillard,2007-04-05,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/a6c2f5381d575920,Palms Casino Resort,1734.0,36.114444,-115.195
83,UFC 68: The Uprising,2007-03-03,Columbus,Ohio,USA,http://ufcstats.com/event-details/de3ed2e152520c8d,Nationwide Arena,19079.0,39.969283,-83.006111
82,UFC 67: All or Nothing,2007-02-03,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/63b65af1c5cb02cb,Mandalay Bay Events Center,10787.0,36.090678,-115.178981
81,UFC Fight Night: Evans vs Salmon,2007-01-25,Hollywood,Florida,USA,http://ufcstats.com/event-details/13c4313ed0f744f3,Seminole Hard Rock Hotel and Casino,5287.0,26.05172755,-80.2112422592151
80,UFC 66: Liddell vs Ortiz 2,2006-12-30,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/ee5df903f80c6816,MGM Grand Garden Arena,13671.0,36.10483105,-115.16856889248174
79,UFC Fight Night: Sanchez vs Riggs,2006-12-13,San Diego,California,USA,http://ufcstats.com/event-details/21b8a0f5c231096f,Marine Corps Air Station Miramar,3000.0,32.867778,-117.141667
78,UFC 65: Bad Intentions,2006-11-18,Sacramento,California,USA,http://ufcstats.com/event-details/3fed746acfd026dd,ARCO Arena,14666.0,38.649167,-121.518056
